id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17923534,Departamento tipo loft en cdmx,59079830,Ana,,Benito Juárez,19.36852,-99.18317,Entire home/apt,506,1,4,2018-01-03,0.13,1,0
17924711,Private boho chic apartment,122901604,Dirk,,Cuauhtémoc,19.42921,-99.13384,Entire home/apt,2431,3,36,2019-09-01,1.27,1,140
17926219,"Vibrant, Artsy Apartment with a View of Downtown",65250402,Teresa,,Cuauhtémoc,19.43338,-99.14358,Entire home/apt,1439,2,89,2019-09-10,2.99,1,325
17926247,Ideal GRUPOS y FAMILIAS en REFORMA mejor UBICACIÓN,122041136,Depani,,Cuauhtémoc,19.42657,-99.16904,Entire home/apt,1692,2,121,2019-09-08,4.04,4,231
17928016,Recámara nueva,122937062,Gustavo,,Benito Juárez,19.38104,-99.14708,Private room,272,1,0,,,1,362
17928825,super ubicación en el corazón de polanco,122943901,Nadia Ninel,,Miguel Hidalgo,19.43458,-99.18791,Private room,1206,2,1,2017-06-15,0.04,1,81
17928946,Private Single Room with bath #1 @YumaGuestHouse,119185022,Jesus,,Iztacalco,19.39706,-99.11175,Private room,253,1,24,2019-05-05,0.81,3,358
17929460,Habitación Súper Amplía e iluminada con balcón,122950298,Omar,,La Magdalena Contreras,19.3348,-99.21168,Private room,253,2,19,2018-09-22,0.68,2,356
17937048,Nice apartment with private room in Rome Norte,50197714,Lila,,Cuauhtémoc,19.42129,-99.1616,Private room,408,3,40,2019-07-29,1.36,1,173
17938723,Room in Wonderful Apartment w/ Terrace in Condesa,29963410,Raphaël,,Cuauhtémoc,19.41607,-99.17936,Private room,1400,3,57,2019-08-25,3.86,2,0
17940172,"Private Guest House, Tlalpan Centro",115080693,Jessica,,Tlalpan,19.28552,-99.16422,Entire home/apt,564,2,38,2019-09-01,2.31,1,330
17940332,LOVELY KOUA SUITE (POLANCO/LOMAS DE CHAPULTEPEC).,3047298,Erika,,Miguel Hidalgo,19.43462,-99.21145,Entire home/apt,875,2,99,2019-09-08,4.32,1,339
17940688,COMODO en REFORMA vista al ÁNGEL mejor TERRAZA,122041136,Depani,,Cuauhtémoc,19.4275,-99.16867,Entire home/apt,797,2,62,2019-09-11,2.08,4,268
17940926,Gray Room - Corazón Roma-Condesa - Comodo - bonito,46083663,Joel,,Cuauhtémoc,19.41928,-99.15756,Private room,1264,1,3,2018-12-15,0.13,2,270
17943702,"Confortable hospedaje,Cerca de Polanco.",123103298,Paulo Cesar Fernando,,Miguel Hidalgo,19.45207,-99.18414,Private room,194,3,0,,,1,88
17945739,Urban Roma Dream | Roma | 2BR,77407057,Luis Carlos,,Cuauhtémoc,19.42221,-99.16637,Entire home/apt,3131,1,53,2019-09-08,1.77,16,357
17946019,"VITA POLANCO, apartment at Polanco.",67396926,Veronica & Mario,,Miguel Hidalgo,19.4406,-99.19759,Entire home/apt,1497,3,57,2019-09-13,1.88,2,313
17946438,Amazing space and a Great location in Mexico city!,39364338,Karim,,Benito Juárez,19.38332,-99.18189,Entire home/apt,1556,1,11,2019-08-22,0.50,1,22
17947170,Habitación en Escandón/Condesa para mujeres.,123143138,Benjamín,,Miguel Hidalgo,19.40532,-99.17973,Private room,253,1,1,2017-10-22,0.04,1,364
17955748,Great Room . Excellent location,101804360,Susana Eduwiges,,Miguel Hidalgo,19.39878,-99.17435,Private room,583,3,3,2018-12-12,0.12,1,364
17958066,Habitacion en Anzures,32931688,Fernando,,Miguel Hidalgo,19.42825,-99.17611,Private room,311,1,4,2018-09-22,0.16,1,0
17958581,Modern & New Apt in the Heart of Condesa,105762659,Alexis,,Cuauhtémoc,19.40668,-99.17337,Entire home/apt,2139,2,42,2019-07-01,1.40,4,358
17961051,Luminoso y bien ubicado departamento en CDMX,45000215,Rocio,,Miguel Hidalgo,19.40303,-99.18429,Entire home/apt,1264,2,11,2019-01-17,0.37,2,178
17963063,Cozy apartment in the heart of downtown (1 room),123335218,Fermin,,Cuauhtémoc,19.43687,-99.13595,Private room,875,4,15,2019-02-06,0.54,2,72
17964379,Habitación sencilla dentro de casa,109843622,Humberto,,Coyoacán,19.31961,-99.14641,Shared room,389,1,0,,,2,365
17973929,Plush and Contemporary apartment in Polanco,99790850,Ivonne,,Miguel Hidalgo,19.4365,-99.21034,Entire home/apt,2897,2,45,2019-09-07,1.54,1,268
17974507,Private room 1 bed  excellent flat,31963755,Jennifer,,Cuauhtémoc,19.42099,-99.16495,Private room,467,2,20,2019-07-31,0.66,2,236
17975145,Lovely apartment in Mexico City´s heart,64581079,Martha & Samuel,,Benito Juárez,19.38757,-99.16493,Entire home/apt,895,2,70,2019-08-13,2.35,1,0
17975203,Spacious & Chic LOFT in the heart of Roma Norte,123454857,Carolina,,Cuauhtémoc,19.41615,-99.16188,Entire home/apt,1789,1,25,2019-06-07,1.44,1,344
17976561,One bedroom in cute apartment in Condesa,31292211,Abby,,Cuauhtémoc,19.41496,-99.17794,Private room,895,1,0,,,1,43
17978054,Cuarto Tranquilo en el Corazon de Polanco,54356501,Elisa,,Miguel Hidalgo,19.43677,-99.18864,Private room,797,3,0,,,1,0
17980483,Depa 3 cuartos 2 baños completos,117130814,Leonardo,,Álvaro Obregón,19.34859,-99.25332,Entire home/apt,992,60,0,,,1,179
17980798,Excelente ubicación WTC,73623367,Hector,,Benito Juárez,19.39607,-99.17516,Private room,29169,1,0,,,2,365
17980879,Complete beautiful studio in Escandon,52102184,Fer,,Miguel Hidalgo,19.40057,-99.17512,Entire home/apt,661,2,4,2017-07-12,0.13,1,0
17981989,"Apartamento Exclusivo, Muy Cerca del Aeropto CDMX.",123531770,Josue,,Iztacalco,19.40294,-99.07219,Entire home/apt,681,3,86,2019-09-14,3.71,1,149
17983105,Very Centric & Cozy Room w/TV,47790356,Mónica,,Cuauhtémoc,19.42532,-99.17466,Private room,622,1,15,2019-06-23,0.62,3,180
17988328,Great room. Excellent location.,123577233,Jorge Gastón,,Miguel Hidalgo,19.3999,-99.17381,Private room,486,2,2,2018-11-18,0.11,2,364
17990661,Top Notch 2 Story Apt + Beautiful Terrace,123601769,Raul,,Cuauhtémoc,19.41616,-99.16166,Entire home/apt,2334,4,18,2019-05-26,0.73,1,157
17990980,2 Room Apt in Narvarte Neighborhood near Mall,67641309,Mauricio,,Benito Juárez,19.39925,-99.15079,Entire home/apt,486,1,162,2019-09-19,5.42,1,345
17991989,Private room near Frida Kahlo Museum,123618653,Fredy,,Benito Juárez,19.3657,-99.16071,Private room,253,2,93,2019-09-12,3.09,1,174
17995407,"Business trip - Luxurious apartment ""Monet""",72969330,Nathalie,,Miguel Hidalgo,19.44272,-99.20519,Entire home/apt,2334,1,26,2019-08-23,0.92,23,345
17995485,Lovely Apartment in New Polanco CDMX,93911392,Andres,,Miguel Hidalgo,19.44468,-99.20255,Entire home/apt,1011,2,92,2019-04-01,3.08,6,170
18002714,Habitación al sur del DF  con baño privado.,123687774,Francisco,,Tlalpan,19.28882,-99.12336,Private room,233,2,0,,,2,365
18002793,Habitación luminosa  + baño privado en Polanco,1335630,Barbara,,Miguel Hidalgo,19.43304,-99.18217,Private room,700,1,25,2019-08-30,0.97,2,89
18003355,Elegante departamento soleado,49044610,Greg,,Cuauhtémoc,19.42073,-99.16171,Entire home/apt,1536,2,1,2017-04-24,0.03,2,0
18005875,Large apartment in the heart of la Roma Norte,25167939,Ara,,Cuauhtémoc,19.42142,-99.16792,Entire home/apt,1245,3,82,2019-09-16,2.80,1,27
18006995,Buhardilla de La Conchita — Coyoacán,5518849,Vicente,,Coyoacán,19.34659,-99.15793,Entire home/apt,1653,2,50,2019-09-22,3.84,1,224
18008612,Beautiful new apartment with amazing view,26531075,Fidias,,Cuauhtémoc,19.42073,-99.14254,Entire home/apt,836,2,44,2019-09-01,1.86,3,358
18009211,Julius Place: In Mexico City's Heart!,77796274,Julio,,Cuauhtémoc,19.42798,-99.15313,Private room,253,1,0,,,1,362
18009849,Beautiful room near Lomas-Virreyes & Reforma,68738865,José,,Miguel Hidalgo,19.42398,-99.20391,Entire home/apt,992,2,4,2019-06-23,0.14,1,0
18018019,Tranquila y céntrica habitación!,60839839,Armando,,Benito Juárez,19.38735,-99.18926,Private room,408,1,11,2019-08-19,0.38,1,69
18021063,cuarto tranquilo en el sur del DF,69092379,Eduardo Froylan,,Xochimilco,19.28494,-99.10893,Private room,23335,1,0,,,1,365
18021593,RENT NICE BEDROOM IN POLANCO MEXICO CITY APRIL,87583252,Charlotte,,Miguel Hidalgo,19.43859,-99.20958,Private room,642,5,0,,,1,0
18022211,Little apartment in the South of México City,123824267,Mauricio,,Álvaro Obregón,19.33974,-99.20717,Entire home/apt,253,3,6,2017-08-06,0.20,1,0
18024060,Habitacion con azotea panoramica en renta,123956793,Fernando,,Tlalpan,19.27219,-99.21903,Private room,292,1,0,,,1,0
18024065,"Departamento Montserrat Condesa, bonito y acogedor",123956685,Alejandro,,Cuauhtémoc,19.41475,-99.17275,Entire home/apt,2995,1,79,2019-09-13,2.65,5,304
18024452,CDMX,102783059,Kim,,Iztapalapa,19.36179,-99.12128,Private room,1497,1,0,,,2,180
18024997,Apartment in Condesa-Roma,123967426,Luis,,Cuauhtémoc,19.40831,-99.16959,Entire home/apt,1945,2,64,2019-09-03,2.15,1,324
18025065,"CONDESA CITY VIEW 
Luxury 2 bedrooms big loft
904",55966484,Carlos,,Cuauhtémoc,19.41368,-99.17344,Entire home/apt,2625,1,119,2019-09-15,3.98,3,322
18025139,Enjoy the Best View. Amazing Location at La Roma,49859359,Angelica,,Cuauhtémoc,19.41964,-99.16933,Entire home/apt,1303,2,91,2019-09-09,3.05,1,89
18025511,Wonderful place. Excellent location.,123577233,Jorge Gastón,,Miguel Hidalgo,19.39977,-99.1737,Private room,486,2,0,,,2,364
18025657,EXQUISITE PETITTE LOFT CONDESA,7766326,Jose Manuel,,Cuauhtémoc,19.41328,-99.17272,Entire home/apt,720,1,66,2019-09-16,2.26,2,160
18025865,Perfect location - apparment in Polanco,9417392,Tatiana,,Miguel Hidalgo,19.43305,-99.18909,Entire home/apt,1984,3,12,2019-01-04,0.52,1,267
18025971,Nice bedrom in a cool apartment,42145836,Guli,,Cuauhtémoc,19.43252,-99.17183,Private room,389,2,75,2019-08-26,2.60,1,180
18037255,Cozy 2 bedroom apartment in Narvarte,22374603,Paul,,Benito Juárez,19.39327,-99.15197,Entire home/apt,797,4,7,2019-01-14,0.25,2,15
18037972,Vive la ciudad desde este acogedor apartamento,11524113,Marcos,,Cuauhtémoc,19.42643,-99.15356,Entire home/apt,797,2,57,2019-09-15,1.93,7,152
18038464,1 block from Reforma Ave / A 1 cuadra de Reforma,4014966,Sergio,,Cuauhtémoc,19.42495,-99.17235,Entire home/apt,681,3,9,2019-01-02,0.35,1,17
18038519,Cuarto amueblado cerca de Carso,99807499,Lola,,Miguel Hidalgo,19.44591,-99.20122,Private room,8751,1,0,,,1,365
18038641,Coyoacán Country Club,123959318,Andrés,,Coyoacán,19.35128,-99.14435,Private room,1206,1,8,2019-08-26,0.28,1,364
18039706,"Luxury in San Angel - 2BR/3BA 1 King , 2 Twin (R)",6890179,Juan Gabriel,,Álvaro Obregón,19.34937,-99.18987,Entire home/apt,895,3,16,2019-03-24,0.56,14,327
18040481,Disfruta de confortable Habitación en moderno Apartamento en la Ciudad de México,34283316,Julian,,Benito Juárez,19.3792,-99.16992,Private room,758,1,99,2019-09-12,3.33,2,313
18041943,"Depa completo en Condesa, iluminado",89753875,Carmen,,Cuauhtémoc,19.41772,-99.1774,Entire home/apt,583,1,7,2018-06-13,0.23,1,30
18042317,Room 10 min walk from CdMx Airport,53483645,Astrid,,Venustiano Carranza,19.43363,-99.09196,Private room,214,2,24,2019-05-05,0.82,1,174
18043237,"Roma norte & Zona Rosa, private bath, sunny home!",12983192,Jessica Gerlinde,,Cuauhtémoc,19.42328,-99.16163,Private room,583,1,53,2019-07-26,1.80,2,70
18044509,"Central Roma Norte zona Rosa, private bath",12983192,Jessica Gerlinde,,Cuauhtémoc,19.42342,-99.16184,Private room,467,2,8,2018-11-19,0.27,2,88
18052236,Habitación Xochimilco,124231276,Nubia,,Xochimilco,19.23997,-99.11328,Private room,758,1,0,,,1,179
18054959,ROOM 1-3 PEOPLE CENTER CDMX,124260716,Hostaldreams,,Cuauhtémoc,19.44787,-99.16383,Private room,253,1,6,2017-08-08,0.22,1,364
18055235,"Bonito, grande muy bien ubicado :-) Great location",59950693,Ina,,Cuauhtémoc,19.42518,-99.15211,Entire home/apt,564,7,4,2018-09-17,0.27,2,50
18055504,Private Rooms in Coyoacán,124265228,Arturo,,Coyoacán,19.32274,-99.14379,Private room,272,3,3,2017-12-10,0.10,1,88
18057711,Apartment at just 30 steps of Paseo de la Reforma,25160136,Luis,,Cuauhtémoc,19.43074,-99.16106,Entire home/apt,2003,2,8,2019-09-22,0.29,1,337
18058048,Departamento en cuarto piso,124043038,Rachel,,Iztacalco,19.39632,-99.06293,Private room,1945,3,0,,,1,362
18058736,NICE APARTMENT WITH GARDEN AND AMENITIES.,124298888,David,,Álvaro Obregón,19.3382,-99.22356,Entire home/apt,447,2,3,2017-07-01,0.10,1,0
18059883,Acogedor departamento en el Corazon de Polanco,4279857,Gabriela,,Miguel Hidalgo,19.43146,-99.195,Entire home/apt,933,2,15,2019-08-29,0.60,1,52
18061755,Habitaciones con terraza. Céntrico,107571401,Rubén Y Stephanie,,Miguel Hidalgo,19.40473,-99.1759,Private room,778,3,19,2018-10-29,0.65,3,127
18062119,Cozy Room near the heart of Condesa,2517410,Adren,,Miguel Hidalgo,19.40178,-99.17263,Private room,603,1,1,2017-11-17,0.04,1,180
18064625,La Hidalgueña Parque Hundido,78304111,Carlos,,Benito Juárez,19.37779,-99.18204,Private room,700,2,0,,,1,90
18066756,Departamento en CDMX,123605454,Jorge,,Benito Juárez,19.37853,-99.18111,Entire home/apt,369,7,4,2019-08-13,0.68,1,4
18071266,"Privet room, privet bathroom,excellent location",1365164,Yoni,,Benito Juárez,19.39076,-99.163,Private room,506,1,27,2019-08-17,1.19,2,60
18072703,SUITES CORPORATIVAS MONTE ATHOS 320,122054854,Sergio,,Miguel Hidalgo,19.41895,-99.21352,Private room,797,3,0,,,6,351
18076663,HABITACION PRIVADA SUPER CONFORTABLE Y SILENCIOSA,31362063,Erika,,Cuajimalpa de Morelos,19.36201,-99.27311,Private room,856,2,0,,,13,359
18076728,A private room in Roma Norte!,79389150,Goon,,Cuauhtémoc,19.41431,-99.16237,Private room,408,2,2,2017-04-18,0.07,2,83
18076961,Habitación Privada con ubicación inmejorable,31362063,Erika,,Cuajimalpa de Morelos,19.36231,-99.27371,Private room,700,1,8,2018-03-16,0.29,13,327
18077127,HERMOSA HABITACIÓN PRIVADA  CON BALCÓN,31362063,Erika,,Cuajimalpa de Morelos,19.36196,-99.27189,Private room,3500,2,0,,,13,365
18077166,Habitación a 3 cuadras del metro Polanco,46862676,Adrian,,Miguel Hidalgo,19.43819,-99.19074,Private room,389,3,3,2018-05-07,0.10,1,365
18078879,Cuarto privado en zona centrica,26707709,Lalo,,Benito Juárez,19.39036,-99.18662,Private room,272,1,5,2018-06-05,0.26,1,0
18079226,Emblematic Building in the heart of La Roma,45797087,Lou,,Cuauhtémoc,19.42297,-99.15934,Entire home/apt,1167,2,1,2017-04-21,0.03,1,0
18079320,Fully furnished apartment in the heart or the city,33566280,Mercedes,,Cuauhtémoc,19.43346,-99.13517,Entire home/apt,972,10,22,2018-10-29,0.75,1,178
18079360,"Cozy & Comfortable Room, Excellent CDMX location 2",122886449,Paula,,Miguel Hidalgo,19.41239,-99.18693,Private room,389,2,3,2018-06-25,0.10,2,67
18088307,"Whole apartment, best location, security 24/7",16974355,Rafael,,Miguel Hidalgo,19.42638,-99.17897,Entire home/apt,1206,2,0,,,1,0
18088696,"Cozy & Comfortable Room, Excellent CDMX location 3",122886449,Paula,,Miguel Hidalgo,19.41267,-99.18665,Private room,506,2,6,2017-09-02,0.20,2,261
18090764,Habitación con terraza privada para 1 en Anzures,121756954,Ceci,,Miguel Hidalgo,19.4323,-99.17839,Private room,2003,1,0,,,1,179
18093250,2 bedroom flat amazing location Condesa,8961760,Cristy,,Cuauhtémoc,19.4123,-99.16732,Entire home/apt,1614,1,110,2019-09-18,3.76,5,232
18095334,Bright room in spacious apt Condesa,50779451,Elia,,Cuauhtémoc,19.40997,-99.17872,Private room,506,1,9,2018-06-30,0.35,3,2
18095481,Beautiful Room w/ Balcony in el Centro Histórico,124633129,Maribela,,Cuauhtémoc,19.42724,-99.13494,Private room,292,3,17,2019-03-11,0.57,1,6
18096268,Habitación en Depa Roma Norte,116623415,Polo,,Cuauhtémoc,19.41584,-99.16208,Private room,292,2,0,,,1,0
18102445,Polanco Apartment Great View,15284641,Alejandro,,Miguel Hidalgo,19.43953,-99.18375,Hotel room,895,2,54,2019-09-02,2.92,1,356
18103317,Nan,70129180,Nancy,,Iztacalco,19.39758,-99.12925,Private room,292,1,0,,,1,0
18110369,Habitaciones Ciudad Universitaria,124764993,Carlos,,Coyoacán,19.33732,-99.17189,Private room,194,1,21,2019-08-31,0.80,1,298
18111013,Bonito departamento en Reforma para conocer CDMX,124773244,Andres,,Cuauhtémoc,19.4359,-99.15272,Private room,1206,5,0,,,1,90
18112714,Cool & comfy  2bdr/2 baths in Park España/top WiFi,13242037,Iza & Clau,,Cuauhtémoc,19.4158,-99.17279,Entire home/apt,1458,3,57,2019-08-17,1.93,5,332
18117641,"Artsy, wide aptm'nt near everything - 2",31069253,Ulises,,Cuauhtémoc,19.44114,-99.15001,Private room,253,7,5,2019-08-31,0.17,1,358
18118068,DESIGN TOWNHOUSE. Roofgarden. 24h security.,5974590,Chris,,Cuauhtémoc,19.42016,-99.16612,Entire home/apt,5153,1,46,2019-08-25,1.61,15,333
18118782,"Private Room in the heart of Colonia Roma, CDMX.",650345,Jules,,Cuauhtémoc,19.41379,-99.16038,Private room,447,1,151,2019-09-15,5.06,2,308
18120673,Cozy 1 bedroom loft apt in fantastic area of city,81349978,Cristina,,Benito Juárez,19.36778,-99.17709,Entire home/apt,642,5,42,2018-10-13,1.41,1,263
18121626,Excelente habitación cerca de Coyoacán,74652895,LaKayu,,Benito Juárez,19.37038,-99.16265,Private room,447,3,0,,,1,0
18123980,Cómodo departamento con roof garden en la Condesa,21105400,Magdalena,,Cuauhtémoc,19.41753,-99.17452,Entire home/apt,3111,2,32,2019-09-10,1.20,1,284
18124543,Loft Comfort y Business en el Centro de Coyoacán,102246531,Maribel,,Coyoacán,19.34212,-99.16919,Entire home/apt,758,5,43,2019-07-18,1.46,4,143
18124555,Amplia recamara anzures,124904891,Gabriel,,Miguel Hidalgo,19.43721,-99.17892,Private room,1303,1,0,,,1,180
18126488,Agradable departamento en Portales,42119880,Geraldine,,Benito Juárez,19.36977,-99.14713,Entire home/apt,914,1,20,2018-09-16,0.67,1,0
18133562,Cuarto nuevo en Reforma gran ubiq.,117198114,Andrea,,Miguel Hidalgo,19.39904,-99.23549,Private room,856,10,0,,,2,364
18137273,Cuarto privado en casa habitación,55790696,Gabriela,,Coyoacán,19.35063,-99.15075,Private room,233,2,56,2019-07-07,1.90,3,354
18137906,Comfortable ROOM in an ORIGINAL place in la ROMA.,16689125,Fabiola Y Shevii,,Cuauhtémoc,19.40333,-99.16707,Private room,447,1,98,2019-09-17,3.31,2,5
18138731,Your Home in Mexico City (Santa Fe),15200931,Elton Jean,,Álvaro Obregón,19.37976,-99.25647,Entire home/apt,1809,2,53,2019-03-31,1.78,2,115
18138831,Cute beedroom in Downtown Mexico City!!!,125044300,Juan Manuel,,Cuauhtémoc,19.42917,-99.14647,Private room,369,2,64,2019-07-26,2.15,1,358
18140183,Acogedora habitación en casa de Coyoacán Centro,9534670,Moisés,,Coyoacán,19.3483,-99.15874,Private room,506,1,0,,,1,0
18141199,Cosy home in the heart of Roma/Condesa,9214503,Arno,,Cuauhtémoc,19.4175,-99.17352,Private room,467,3,1,2019-09-05,1,1,105
18143371,Recamara en 3er piso,125095672,Juan Carlos,,Coyoacán,19.35733,-99.13019,Private room,233,2,9,2019-07-20,0.32,4,57
18144351,Spacious bright apartment Condesa.,50779451,Elia,,Cuauhtémoc,19.4112,-99.17898,Entire home/apt,895,5,7,2019-08-31,0.24,3,8
18151066,linda habitación rustica amueblada,53845211,Cynthia,,Cuauhtémoc,19.45371,-99.16295,Private room,603,1,0,,,1,0
18153392,"Great location, big apartment, great view.",113089023,Virginia,,Cuauhtémoc,19.42166,-99.15949,Entire home/apt,6009,3,65,2019-09-09,2.27,3,156
18153820,Private room in the best location,37425742,Angelica,,Cuauhtémoc,19.42171,-99.17309,Private room,408,3,0,,,1,0
18157849,Great apartment in Roma Norte / Best Location,21918223,Daniel & Gigi,,Cuauhtémoc,19.42119,-99.15773,Entire home/apt,1906,2,16,2019-09-23,0.69,2,8
18158146,New! Architects Loft. Mexico City like a local.,37351116,Nano,,Cuauhtémoc,19.43567,-99.15306,Entire home/apt,1245,5,0,,,1,0
18159087,Great Located 1 BR Studio,105371452,Cristina,,Cuauhtémoc,19.43154,-99.16822,Entire home/apt,389,1,73,2019-09-18,2.45,2,67
18159567,Peaceful and Cozy Oasis in San Miguel Chapultepec,84315,Jacobo,,Miguel Hidalgo,19.41059,-99.18878,Entire home/apt,1945,2,116,2019-09-15,4.08,1,315
18161809,Confortable Private Room in Condesa,74324019,Ignacio,,Cuauhtémoc,19.40717,-99.16966,Private room,506,1,12,2018-08-08,0.41,1,29
18164524,Depto completo Zona Hospitales / Centro de Tlalpan,18460203,Antonio,,Tlalpan,19.29609,-99.17075,Entire home/apt,642,5,26,2019-09-14,0.93,1,77
18172703,Cuarto compartido en Casa Hogareña,90632646,Francisco,,Álvaro Obregón,19.40158,-99.19652,Private room,272,1,58,2019-07-01,1.95,2,280
18175137,Exclusive room in La Condesa,51243018,Jimena,,Cuauhtémoc,19.41815,-99.17164,Private room,583,1,21,2018-11-15,0.77,4,235
18175163,Confortable Private Room in Shared house,90632646,Francisco,,Álvaro Obregón,19.40093,-99.19519,Private room,253,1,35,2019-09-13,1.18,2,331
18175521,Nueva York Apartment. 3 bedrooms (WTC),12130503,Fernando,,Benito Juárez,19.39534,-99.17846,Entire home/apt,1556,2,35,2019-09-07,1.18,21,325
18176315,Nice Apartment Roma,125393188,Isabela,,Cuauhtémoc,19.42255,-99.16529,Entire home/apt,758,2,75,2019-05-28,2.58,1,364
18177273,"""El Cántaro"" Mexican Loft",118885045,Santiago Hugo,,Cuauhtémoc,19.44922,-99.15535,Entire home/apt,408,3,80,2019-09-05,2.76,5,79
18179310,Big BR stylish apt next2 Roma Condesa !location!,125423340,Pablo,,Miguel Hidalgo,19.40191,-99.17575,Private room,583,7,45,2019-02-21,1.54,1,0
18179810,Room & amazing terrace @ hip Roma neighbourhood,56255569,Gaby,,Cuauhtémoc,19.41658,-99.1548,Private room,681,1,12,2019-09-06,0.44,2,365
18180670,Great location Condesa Roma,125268639,Rafael,,Cuauhtémoc,19.41797,-99.17495,Entire home/apt,1750,3,60,2019-09-04,2.04,2,302
18182257,"Centrica y confortable habitación c/wc, tv de paga",122297119,Brenda,,Miguel Hidalgo,19.40195,-99.17125,Private room,292,2,0,,,2,142
18191216,Whole apt / Lovely and sunny apartment Roma Nte,4406517,Martha,,Cuauhtémoc,19.41984,-99.16409,Entire home/apt,1206,3,3,2017-07-10,0.11,2,0
18191227,Casa de Ana María 1,105070553,Ana Patricia,,Tlalpan,19.30233,-99.12808,Private room,233,1,7,2019-08-30,0.25,2,362
18192704,SAN RAFAEL,115246576,Irma Leticia,,Cuauhtémoc,19.43841,-99.16516,Entire home/apt,681,1,170,2019-09-16,5.87,1,330
18193676,Bonita Recamara,125560932,Maria Del Carmen,,Álvaro Obregón,19.34544,-99.25564,Private room,350,2,5,2019-02-20,0.18,1,87
18195454,Confortable habitación al poniente de la ciudad,112112585,Emiliano,,Álvaro Obregón,19.38392,-99.19932,Private room,544,1,2,2017-07-01,0.07,1,365
18195607,Departamento bien ubicado Col. del Valle - Condesa,25110294,Salvador,,Benito Juárez,19.38153,-99.16674,Private room,895,1,1,2017-04-16,0.03,1,0
18197836,Chapultepec chic,125603029,Jorge,,Miguel Hidalgo,19.41055,-99.18427,Entire home/apt,836,2,0,,,1,0
18198006,"Hab. Amuebla compartida, UNAM, TEC, Estadio Azteca",122271071,Jose,,Coyoacán,19.30193,-99.16113,Private room,447,1,7,2018-12-04,0.24,2,365
18198712,CÉNTRICO CONFORTABLE Y SEGURO DPTO 5 PAX NARVARTE.,125602838,Laura Elena,,Benito Juárez,19.39639,-99.14702,Entire home/apt,817,28,11,2018-08-18,0.37,2,364
18199088,Cool & clean downtown apartment,70056991,Pavel,,Cuauhtémoc,19.43173,-99.15234,Entire home/apt,681,3,63,2019-09-01,2.12,1,145
18207841,Habitación amplia,88519214,Ilse,,Cuauhtémoc,19.40937,-99.15979,Private room,292,1,0,,,1,0
18210539,"Brand new, modern studio. Historic Downtown Mexico",46307829,Julio Enrique,,Cuauhtémoc,19.43961,-99.13468,Entire home/apt,856,1,67,2019-09-02,2.26,2,75
18211823,Cozy room at south Mexico City,38771043,Omar,,Tlalpan,19.28241,-99.14298,Private room,292,1,12,2019-08-30,0.43,1,360
18213062,Habitación,125742446,Carolina,,Miguel Hidalgo,19.44688,-99.17288,Private room,194,1,0,,,1,0
18216593,Encantadora habitación en el corazón de la Nápoles,51622446,Alberto,,Benito Juárez,19.3964,-99.17626,Private room,836,1,8,2018-03-31,0.29,6,365
18224404,Espacio comodo y cercano al centro,125854505,Stephanya,,Iztacalco,19.3928,-99.1111,Private room,272,1,1,2017-04-30,0.03,1,0
18224608,Hospedaje confortable en la mejor ubicación,17464327,Andrea,,Cuauhtémoc,19.4179,-99.17398,Private room,506,1,0,,,1,0
18226530,Private room in beautiful condo near UNAM/ITAM.,59191943,Beatriz,,Coyoacán,19.33368,-99.19896,Private room,856,1,0,,,3,0
18226998,Cozy Apartment y trendyiest street,43786587,Sandra,,Cuauhtémoc,19.41951,-99.15897,Private room,272,1,15,2019-04-07,1.06,1,364
18228926,Cozy apartment in downtown,20594434,Narciso,,Cuauhtémoc,19.42696,-99.15225,Entire home/apt,681,2,21,2019-06-26,0.77,1,365
18233212,Rustic Studio with Terrace,30041054,Diego,,Benito Juárez,19.3657,-99.15936,Entire home/apt,428,4,44,2019-09-14,1.56,2,81
18236430,"SUITE FAMILIAR CDMX
C. HISTORICO!",74372661,Karla Vaitiare,,Cuauhtémoc,19.41898,-99.13381,Entire home/apt,1847,1,3,2018-10-29,0.11,3,365
18237512,Private Room with own bathroom in PH,125989856,Fernando,,Cuauhtémoc,19.41614,-99.15968,Private room,681,2,34,2019-01-24,1.16,1,0
18237748,Suite apart. equipada y amueblada,120232487,David,,Miguel Hidalgo,19.43455,-99.2116,Entire home/apt,1809,1,62,2019-04-23,2.11,10,359
18237993,Luxury Art Deco house,48502509,Julian,,Cuauhtémoc,19.41555,-99.16976,Entire home/apt,1595,10,0,,,1,0
18238861,Nuevo Polanco. Seguridad y excelente ubicacion.,111185851,Enrique,,Miguel Hidalgo,19.43903,-99.20526,Entire home/apt,2528,2,62,2019-08-30,2.10,1,0
18239565,Moderna habitación 5 min aeropuerto,117790911,Gala,,Gustavo A. Madero,19.45227,-99.08288,Private room,253,2,38,2019-07-28,1.34,4,355
18239566,Nice room very near the airport,117790911,Gala,,Gustavo A. Madero,19.45238,-99.08206,Private room,292,1,21,2019-08-13,0.72,4,168
18243799,Basic basi department,56525127,Arlette,,Azcapotzalco,19.47282,-99.18165,Private room,292,1,1,2018-02-10,0.05,1,350
